INBKL,First Internet Bancorp,24.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbkl
FIBK,"First Interstate BancSystem, Inc.",44.2,$1.99B,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/fibk
FRME,First Merchants Corporation,41.7,$1.71B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frme
FMBH,"First Mid-Illinois Bancshares, Inc.",33.46,$416.83M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbh
FMBI,"First Midwest Bancorp, Inc.",24.83,$2.54B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi
FNBC,First NBC Bank Holding Company,4.75,$91.35M,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/fnbc
FNWB,First Northwest Bancorp,15.61,$189.72M,2015,Finance,Banks,http://www.nasdaq.com/symbol/fnwb
FSFG,"First Savings Financial Group, Inc.",48.6,$108.09M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsfg
FSLR,"First Solar, Inc.",37.9,$3.94B,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/fslr
FSBK,First South Bancorp Inc,11.7808,$111.86M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fsbk
FAAR,First Trust Alternative Absolute Return Strategy ETF,28.99,$2.9M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/faar
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,30.3594,$36.43M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpa
BICK,First Trust BICK Index Fund,24.288,$8.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick
FBZ,First Trust Brazil AlphaDEX Fund,16.32,$136.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fbz
FCAN,First Trust Canada AlphaDEX Fund,24.163,$19.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcan
FTCS,First Trust Capital Strength ETF,43.66,$360.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftcs
FCEF,First Trust CEF Income Opportunity ETF,20.88,$17.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcef
FCA,First Trust China AlphaDEX Fund,21.75,$4.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fca
SKYY,First Trust Cloud Computing ETF,38.06,$728.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skyy
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,50.67,$179.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdt
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,35.2527,$7.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdts
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,22.64,$279.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fvc
FV,First Trust Dorsey Wright Focus 5 ETF,24.33,$2.61B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fv
IFV,First Trust Dorsey Wright International Focus 5 ETF,19.05,$458.15M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifv
FEM,First Trust Emerging Markets AlphaDEX Fund,22.71,$185.09M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fem
FEMB,First Trust Emerging Markets Local Currency Bond ETF,41.84,$25.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/femb
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,35.08,$128.04M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fems
FTSM,First Trust Enhanced Short Maturity ETF,59.96,$611.58M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsm
FEP,First Trust Europe AlphaDEX Fund,30.46,$249.77M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fep
FEUZ,First Trust Eurozone AlphaDEX ETF,33.47,$6.69M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/feuz
FGM,First Trust Germany AlphaDEX Fund,37.87,$115.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fgm
FTGC,First Trust Global Tactical Commodity Strategy Fund,20.55,$140.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftgc
FTHI,First Trust High Income ETF,21.36,$45.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fthi
HYLS,First Trust High Yield Long/Short ETF,48.95,$1.15B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyls
FHK,First Trust Hong Kong AlphaDEX Fund,35.0611,$8.77M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fhk
FTAG,First Trust Indxx Global Agriculture ETF,24.0351,$4.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftag
FTRI,First Trust Indxx Global Natural Resources Income ETF,11.3,$10.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftri
FPXI,First Trust International IPO ETF,27.68,$1.38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpxi
YDIV,First Trust International Multi-Asset Diversified Income Index,17.1129,$9.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ydiv
FJP,First Trust Japan AlphaDEX Fund,50.4937,$50.49M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fjp
FEX,First Trust Large Cap Core AlphaDEX Fund,51.87,$1.55B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fex
FTC,First Trust Large Cap Growth AlphaDEX Fund,52.36,$609.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftc
FTA,First Trust Large Cap Value AlphaDEX Fund,49.83,$1B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fta
FLN,First Trust Latin America AlphaDEX Fund,21.49,$149.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fln
FTLB,First Trust Low Beta Income ETF,21.16,$5.29M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftlb
LMBS,First Trust Low Duration Opportunities ETF,52.22,$415.15M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmbs
FMB,First Trust Managed Municipal ETF,51.66,$92.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmb
FMK,First Trust Mega Cap AlphaDEX Fund,29.58,$16.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmk
FNX,First Trust Mid Cap Core AlphaDEX Fund,59.04,$755.71M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnx
FNY,First Trust Mid Cap Growth AlphaDEX Fund,33.3502,$91.71M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fny
FNK,First Trust Mid Cap Value AlphaDEX Fund,34.0944,$76.71M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnk
FAD,First Trust Multi Cap Growth AlphaDEX Fund,55.8033,$92.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fad
FAB,First Trust Multi Cap Value AlphaDEX Fund,52.5397,$118.21M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fab
MDIV,First Trust Multi-Asset Diversified Income Index Fund,19.71,$881.04M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdiv
MCEF,First Trust Municipal CEF Income Opportunity ETF,18.57,$7.43M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcef
QABA,First Trust NASDAQ ABA Community Bank Index Fund,53.37,$491M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba
FTXO,First Trust Nasdaq Bank ETF,27.2,$25.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxo
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,16.9,$56.62M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,40.63,$22.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grid
CIBR,First Trust NASDAQ Cybersecurity ETF,21.51,$189.29M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cibr
FTXG,First Trust Nasdaq Food & Beverage ETF,20.5,$5.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxg
CARZ,First Trust NASDAQ Global Auto Index Fund,36.106,$18.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/carz
FTXN,First Trust Nasdaq Oil & Gas ETF,20.7866,$2.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxn
FTXH,First Trust Nasdaq Pharmaceuticals ETF,19.8401,$1.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxh
FTXD,First Trust Nasdaq Retail ETF,19.94,$1.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxd
FTXL,First Trust Nasdaq Semiconductor ETF,24.23,$9.69M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxl
FONE,First Trust NASDAQ Smartphone Index Fund,44.5634,$11.14M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fone
TDIV,First Trust NASDAQ Technology Dividend Index Fund,31.83,$698.83M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdiv
FTXR,First Trust Nasdaq Transportation ETF,23.69,$2.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxr
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,50.84,$452.48M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,44.16,$99.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt
QTEC,First Trust NASDAQ-100- Technology Index Fund,58.68,$1.82B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qtec
AIRR,First Trust RBA American Industrial Renaissance ETF,24.24,$201.19M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/airr
QINC,First Trust RBA Quality Income ETF,23.64,$28.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qinc
RDVY,First Trust Rising Dividend Achievers ETF,26.6317,$111.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rdvy
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,54.6,$8.19M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfap
RFDI,First Trust RiverFront Dynamic Developed International ETF,54.39,$92.46M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfdi
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,59.26,$23.7M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfem
RFEU,First Trust RiverFront Dynamic Europe ETF,53.65,$26.83M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfeu
FTSL,First Trust Senior Loan Fund ETF,48.56,$1.1B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsl
FYX,First Trust Small Cap Core AlphaDEX Fund,54.92,$538.22M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyx
FYC,First Trust Small Cap Growth AlphaDEX Fund,36.2001,$104.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyc
FYT,First Trust Small Cap Value AlphaDEX Fund,34.77,$119.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyt
FKO,First Trust South Korea AlphaDEX Fund,23.911,$4.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fko
FCVT,First Trust SSI Strategic Convertible Securities ETF,26.815,$25.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcvt
FDIV,First Trust Strategic Income ETF,51.0511,$89.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdiv
FSZ,First Trust Switzerland AlphaDEX Fund,42.89,$122.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsz
FTW,First Trust Taiwan AlphaDEX Fund,34.01,$3.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftw
FIXD,First Trust TCW Opportunistic Fixed Income ETF,50.5,$50.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fixd
TUSA,First Trust Total US Market AlphaDEX ETF,29.24,$8.77M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tusa
FKU,First Trust United Kingdom AlphaDEX Fund,33.9,$28.82M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fku
FUNC,First United Corporation,14.6,$91.53M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/func
FUSB,"First US Bancshares, Inc.",13.16,$79.53M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fusb
SVVC,"Firsthand Technology Value Fund, Inc.",8.3,$61.67M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
FSV,FirstService Corporation,56.41,$1.95B,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/fsv
FISV,"Fiserv, Inc.",116.3,$24.95B,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/fisv
FIVE,"Five Below, Inc.",38.48,$2.11B,2012,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five
FPRX,"Five Prime Therapeutics, Inc.",46.57,$1.33B,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fprx
FVE,"Five Star Quality Care, Inc.",2.35,$116.35M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/fve
FIVN,"Five9, Inc.",16.36,$866.56M,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/fivn
FLEX,Flex Ltd.,16.73,$8.95B,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/flex
FLKS,"Flex Pharma, Inc.",4.27,$76.73M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flks
FLXN,"Flexion Therapeutics, Inc.",19.27,$530.45M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flxn
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,50.5899,$40.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skor
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,50.57,$12.64M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lkor
MBSD,FlexShares Disciplined Duration MBS Index Fund,24.1702,$33.84M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbsd
ASET,FlexShares Real Assets Allocation Index Fund,26.3489,$1.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aset
ESGG,FlexShares STOXX Global ESG Impact Index Fund,82.8,$8.28M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgg
ESG,FlexShares STOXX US ESG Impact Index Fund,55.71,$5.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esg
QLC,FlexShares US Quality Large Cap Index Fund,29.49,$8.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qlc
FPAY,"FlexShopper, Inc.",5,$26.18M,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/fpay
FLXS,"Flexsteel Industries, Inc.",52.26,$407.43M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/flxs
FLIR,"FLIR Systems, Inc.",36.72,$5B,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flir
FLDM,Fluidigm Corporation,6.98,$203.24M,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/fldm
FFIC,Flushing Financial Corporation,28.55,$817.47M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffic
FOMX,Foamix Pharmaceuticals Ltd.,9.6,$356.81M,2014,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/fomx
FOGO,"Fogo de Chao, Inc.",13.9,$390.95M,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/fogo
FONR,Fonar Corporation,18.6,$116.94M,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/fonr
FH,FORM Holdings Corp.,2.07,$32.72M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/fh
FORM,"FormFactor, Inc.",11.15,$788.86M,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/form
FORTY,Formula Systems (1985) Ltd.,42.6,$627.45M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/forty
FORR,"Forrester Research, Inc.",38.3,$697.75M,1996,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/forr
FRTA,"Forterra, Inc.",19.28,$1.23B,2016,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/frta
FTNT,"Fortinet, Inc.",37.15,$6.43B,2009,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ftnt
FBIO,"Fortress Biotech, Inc.",2.94,$143.69M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fbio
FWRD,Forward Air Corporation,49.75,$1.5B,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/fwrd
FORD,"Forward Industries, Inc.",1.15,$10.1M,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/ford
FWP,Forward Pharma A/S,27.97,$1.31B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fwp
FOSL,"Fossil Group, Inc.",19.19,$923.67M,1993,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/fosl
FMI,"Foundation Medicine, Inc.",23.1,$809.85M,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/fmi
FOXF,Fox Factory Holding Corp.,27.3,$1.01B,2013,Consumer Non-Durables,Motor Vehicles,http://www.nasdaq.com/symbol/foxf
FRAN,Francesca&#39;s Holdings Corporation,17.1,$646.07M,2011,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/fran
FELE,"Franklin Electric Co., Inc.",43,$1.99B,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/fele
FRED,"Fred&#39;s, Inc.",17.77,$673.66M,1992,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/fred
RAIL,"Freightcar America, Inc.",14.64,$181.31M,2005,Capital Goods,Railroads,http://www.nasdaq.com/symbol/rail
FEIM,"Frequency Electronics, Inc.",11.2,$97.77M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/feim
FRPT,"Freshpet, Inc.",10.95,$370.59M,2014,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/frpt
FTEO,"FRONTEO, Inc.",14.0911,$258.91M,2013,n/a,n/a,http://www.nasdaq.com/symbol/fteo
FTR,Frontier Communications Corporation,3.37,$3.95B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ftr
FTRPR,Frontier Communications Corporation,71.16,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ftrpr
FRPH,"FRP Holdings, Inc.",38.9,$385.66M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/frph
FSBW,"FS Bancorp, Inc.",37.41,$114.46M,2012,Finance,Banks,http://www.nasdaq.com/symbol/fsbw
FSBC,"FSB Bancorp, Inc.",14.2415,$27.65M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsbc
FTD,"FTD Companies, Inc.",24.48,$666.38M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ftd
FTEK,"Fuel Tech, Inc.",1.17,$27.43M,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/ftek
FCEL,"FuelCell Energy, Inc.",1.525,$61.41M,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/fcel
FLGT,"Fulgent Genetics, Inc.",11.23,$198.5M,2016,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/flgt
FORK,Fuling Global Inc.,3.65,$57.42M,2015,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/fork
FLL,"Full House Resorts, Inc.",2.24,$51.22M,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/fll
FULT,Fulton Financial Corporation,19.15,$3.32B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fult
FNCX,Function(x) Inc.,1,$3.28M,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/fncx
FSNN,"Fusion Telecommunications International, Inc.",1.36,$24.57M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/fsnn
FFHL,"Fuwei Films (Holdings) Co., Ltd.",3.06,$2.5M,2006,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/ffhl
GK,"G&K Services, Inc.",94.45,$1.86B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/gk
WILC,"G. Willi-Food International,  Ltd.",6.36,$84.21M,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/wilc
FOANC,Gabelli NextShares Trust,100.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/foanc
MOGLC,Gabelli NextShares Trust,100.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/moglc
GAIA,"Gaia, Inc.",8.3,$125.7M,1999,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/gaia
GLPG,Galapagos NV,69.36,$3.21B,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/glpg
GALT,Galectin Therapeutics Inc.,1.9,$61.2M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/galt
GALTU,Galectin Therapeutics Inc.,3.62,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/galtu
GALTW,Galectin Therapeutics Inc.,0.1668,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/galtw
GALE,"Galena Biopharma, Inc.",0.688,$24.65M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gale
GLMD,Galmed Pharmaceuticals Ltd.,4.3,$52.24M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/glmd
GLPI,"Gaming and Leisure Properties, Inc.",32.07,$6.66B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/glpi
GPIC,Gaming Partners International Corporation,11.36,$90.07M,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/gpic
GRMN,Garmin Ltd.,53.03,$9.99B,2000,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/grmn
GARS,Garrison Capital Inc.,10.08,$161.78M,2013,n/a,n/a,http://www.nasdaq.com/symbol/gars
GDS,GDS Holdings Limited,8.15,$766.68M,2016,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/gds
GEMP,Gemphire Therapeutics Inc.,9.2,$85.29M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gemp
GENC,Gencor Industries Inc.,14.45,$207.75M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/genc
GNCMA,"General Communication, Inc.",20.96,$753.81M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/gncma
GFN,General Finance Corporation,5.15,$135.73M,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/gfn
GFNCP,General Finance Corporation,94.25,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/gfncp
GFNSL,General Finance Corporation,24.4,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/gfnsl
GENE,Genetic Technologies Ltd,1.1232,$18.24M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gene
GNUS,"Genius Brands International, Inc.",4.335,$18.69M,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/gnus
GNMK,"GenMark Diagnostics, Inc.",11.25,$522.05M,2010,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/gnmk
GNCA,"Genocea Biosciences, Inc.",4.6,$131.09M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gnca
